Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
South Sudan,1613710.0,1638886.0,1664241.0,1687671.0,1712571.0,1735302.0,1749154.0,1760858.0,1774961.0,1789993.0,1805849.0,1829627.0,1861043.0,1898155.0,1940571.0,1983854.0,2027912.0,2072837.0,2118895.0,2166157.0,2214619.0,2264422.0,2316148.0,2365586.0,2408553.0,2450144.0,2495130.0,2517511.0,2501951.0,2470594.0,2476892.0,2523620.0,2553597.0,2565689.0,2613592.0,2679734.0,2728119.0,2790865.0,2852395.0,2942730.0,3083183.0,3228124.0,3369369.0,3519525.0,3704729.0,3925196.0,4168245.0,4430839.0,4702815.0,4967026.0,5294093.0,5648188.0,5929369.0,6158640.0,6139976.0,6037044.0,5863258.0,5474248.0,5246455.0,5315705.0,5483618.0,5636336.0,5810660.0
Spain,19604291.0,19743442.0,19876289.0,20039064.0,20214758.0,20348305.0,20453024.0,20623889.0,20822941.0,20957879.0,21122528.0,21328613.0,21540919.0,21770233.0,22028162.0,22288226.0,22522057.0,22759256.0,23012613.0,23290437.0,23572727.0,23863568.0,24152308.0,24412498.0,24658317.0,24886096.0,25091112.0,25283637.0,25466728.0,25646385.0,25829081.0,26059081.0,26339989.0,26616496.0,26870866.0,27091869.0,27283087.0,27450907.0,27588928.0,27712698.0,27827997.0,27974777.0,28359843.0,28929865.0,29524610.0,30062646.0,30560758.0,31152612.0,31604262.0,31740573.0,31708922.0,31650627.0,31505596.0,31201239.0,30917313.0,30773032.0,30717059.0,30715847.0,30814187.0,31046581.0,31229056.0,31289751.0,31395967.0
Sri Lanka,5286442.0,5428739.0,5581943.0,5741757.0,5899954.0,6059136.0,6225151.0,6396841.0,6572786.0,6751118.0,6932241.0,7115733.0,7301843.0,7493791.0,7690309.0,7886664.0,8079265.0,8267608.0,8454809.0,8640996.0,8821964.0,8996169.0,9168865.0,9341973.0,9515672.0,9695756.0,9884135.0,10080072.0,10279252.0,10469410.0,10655259.0,10844922.0,11035359.0,11232650.0,11437518.0,11636714.0,11824740.0,11995504.0,12143310.0,12279098.0,12404117.0,12548060.0,12713085.0,12868311.0,13015289.0,13155533.0,13299704.0,13442994.0,13577592.0,13700003.0,13814694.0,13932867.0,14009180.0,14039031.0,14063554.0,14087748.0,14117896.0,14148610.0,14234737.0,14307585.0,14381014.0,14540694.0,14560801.0
St. Kitts and Nevis,27521.0,27199.0,26658.0,26010.0,25293.0,24511.0,23653.0,22743.0,21797.0,20821.0,20393.0,20722.0,21218.0,21655.0,22022.0,22325.0,22565.0,22745.0,22861.0,22897.0,22984.0,23193.0,23394.0,23504.0,23537.0,23515.0,23453.0,23360.0,23219.0,23027.0,22805.0,22852.0,23357.0,24036.0,24709.0,25372.0,26024.0,26665.0,27298.0,27928.0,28559.0,29164.0,29706.0,30203.0,30675.0,31116.0,31509.0,31837.0,32113.0,32352.0,32574.0,32894.0,33244.0,33512.0,33747.0,33924.0,34020.0,34034.0,33983.0,33870.0,33720.0,33595.0,33539.0
St. Lucia,45610.0,45618.0,45587.0,45575.0,45584.0,45630.0,45741.0,45929.0,46195.0,46586.0,47467.0,48764.0,50084.0,51428.0,52763.0,54121.0,55521.0,56925.0,58350.0,59819.0,61382.0,63074.0,64811.0,66478.0,68044.0,69557.0,71074.0,72586.0,74077.0,75575.0,77263.0,79190.0,81472.0,83960.0,86284.0,88428.0,90411.0,92278.0,94058.0,95752.0,97354.0,99111.0,101170.0,103282.0,105308.0,107255.0,109135.0,110967.0,112736.0,114442.0,116447.0,118605.0,120420.0,121986.0,123461.0,124905.0,126246.0,127393.0,128369.0,129234.0,129966.0,130476.0,130809.0
St. Martin (French part),2112.0,2166.0,2229.0,2298.0,2379.0,2491.0,2638.0,2809.0,2927.0,2989.0,3060.0,3131.0,3205.0,3284.0,3373.0,3506.0,3679.0,3859.0,4047.0,4248.0,4465.0,4694.0,5540.0,7165.0,8983.0,10849.0,12750.0,14665.0,16586.0,18515.0,19631.0,19741.0,19663.0,19587.0,19519.0,19463.0,19411.0,19366.0,19334.0,19450.0,19841.0,20366.0,20881.0,21376.0,21854.0,22317.0,22770.0,23236.0,23715.0,24201.0,24507.0,24408.0,24073.0,23717.0,23453.0,23316.0,23172.0,23000.0,22616.0,22146.0,21795.0,21428.0,21344.0
St. Vincent and the Grenadines,39234.0,39552.0,39966.0,40414.0,40956.0,41628.0,42322.0,43004.0,43680.0,44400.0,45165.0,45948.0,46771.0,47665.0,48649.0,49709.0,50778.0,51815.0,52771.0,53612.0,54420.0,55505.0,56799.0,57969.0,58997.0,59890.0,60663.0,61334.0,61934.0,62501.0,63050.0,63779.0,64642.0,65436.0,66173.0,66869.0,67555.0,68212.0,68818.0,69362.0,69833.0,70237.0,70581.0,70818.0,70967.0,71083.0,71215.0,71404.0,71629.0,71819.0,71911.0,71879.0,71745.0,71528.0,71324.0,71151.0,70880.0,70666.0,70534.0,70317.0,70152.0,70023.0,69875.0
Sub-Saharan Africa,122898104.0,125684422.0,128562201.0,131466233.0,134399487.0,137462674.0,140650503.0,143941552.0,147380531.0,150938507.0,154616434.0,158401967.0,162268018.0,166373983.0,170804015.0,175421578.0,180138314.0,184962713.0,190178370.0,195695710.0,201188355.0,206868510.0,212855189.0,218788919.0,224745470.0,231023166.0,237600402.0,244423707.0,251330330.0,258453450.0,265783727.0,273154876.0,280632596.0,288328047.0,296539415.0,305258993.0,314003894.0,322825234.0,332149501.0,341924667.0,351983285.0,362355638.0,373034579.0,384017376.0,395336384.0,406899488.0,418731556.0,430945427.0,443497436.0,456367643.0,469646898.0,483279301.0,497208907.0,511665815.0,526810788.0,542728957.0,558867995.0,575330048.0,592601456.0,610499431.0,629157257.0,648279744.0,667772737.0
Sub-Saharan Africa (IDA & IBRD countries),122898104.0,125684422.0,128562201.0,131466233.0,134399487.0,137462674.0,140650503.0,143941552.0,147380531.0,150938507.0,154616434.0,158401967.0,162268018.0,166373983.0,170804015.0,175421578.0,180138314.0,184962713.0,190178370.0,195695710.0,201188355.0,206868510.0,212855189.0,218788919.0,224745470.0,231023166.0,237600402.0,244423707.0,251330330.0,258453450.0,265783727.0,273154876.0,280632596.0,288328047.0,296539415.0,305258993.0,314003894.0,322825234.0,332149501.0,341924667.0,351983285.0,362355638.0,373034579.0,384017376.0,395336384.0,406899488.0,418731556.0,430945427.0,443497436.0,456367643.0,469646898.0,483279301.0,497208907.0,511665815.0,526810788.0,542728957.0,558867995.0,575330048.0,592601456.0,610499431.0,629157257.0,648279744.0,667772737.0
Sub-Saharan Africa (excluding high income),122874972.0,125660787.0,128538122.0,131441770.0,134374675.0,137437522.0,140625019.0,143915745.0,147354382.0,150911969.0,154589435.0,158374401.0,162239551.0,166344776.0,170773956.0,175390470.0,180106143.0,184929323.0,190144354.0,195661118.0,201153193.0,206832691.0,212818881.0,218752373.0,224708502.0,230985730.0,237562574.0,244384047.0,251290209.0,258412659.0,265742247.0,273112438.0,280589684.0,288283879.0,296493685.0,305212236.0,313956069.0,322776260.0,332098985.0,341872765.0,351930531.0,362302475.0,372979399.0,383962440.0,395281237.0,406843728.0,418674266.0,430887515.0,443437932.0,456307577.0,469584767.0,483218447.0,497147275.0,511602997.0,526746974.0,542663730.0,558801989.0,575263373.0,592534280.0,610431800.0,629089196.0,648211300.0,667703950.0
Sudan,4230265.0,4352232.0,4480434.0,4610907.0,4746593.0,4889282.0,5030236.0,5171873.0,5320326.0,5473783.0,5633116.0,5803946.0,5987754.0,6187948.0,6435119.0,6724353.0,7022824.0,7339539.0,7678164.0,8031913.0,8403883.0,8791578.0,9169459.0,9478028.0,9683913.0,9837334.0,9991450.0,10124152.0,10199023.0,10296037.0,10452501.0,10611383.0,10760542.0,10963924.0,11280903.0,11648982.0,12034494.0,12453818.0,12879721.0,13329170.0,13811387.0,14273212.0,14702421.0,15125396.0,15580380.0,16095021.0,16652535.0,17223504.0,17773461.0,18300639.0,18720308.0,19028889.0,19387074.0,19815370.0,20389848.0,21080645.0,21786379.0,22561585.0,23331283.0,24007879.0,24657520.0,25335228.0,26048486.0
Suriname,133871.0,137707.0,141478.0,144951.0,148419.0,152150.0,156216.0,160751.0,165947.0,171931.0,178715.0,186216.0,191631.0,194367.0,196619.0,198497.0,200116.0,201522.0,202675.0,203437.0,205795.0,209915.0,213904.0,217841.0,221978.0,226528.0,231112.0,234964.0,239006.0,243336.0,246316.0,248338.0,250306.0,251654.0,253588.0,258964.0,266632.0,274425.0,282389.0,290467.0,298474.0,306269.0,313730.0,320727.0,325948.0,329697.0,333512.0,337410.0,341468.0,345743.0,350237.0,354928.0,359850.0,365029.0,370313.0,375532.0,380654.0,385667.0,390601.0,395945.0,401373.0,406116.0,410148.0
Sweden,4927511.0,4972641.0,5018305.0,5058497.0,5098349.0,5138475.0,5171550.0,5192090.0,5206410.0,5230779.0,5264846.0,5283691.0,5280306.0,5269808.0,5263531.0,5263730.0,5268095.0,5276515.0,5287578.0,5304303.0,5327121.0,5349371.0,5368741.0,5383830.0,5395614.0,5399714.0,5402782.0,5417246.0,5438941.0,5469632.0,5502023.0,5524992.0,5542327.0,5560607.0,5590492.0,5617694.0,5630760.0,5642084.0,5657246.0,5677856.0,5705560.0,5740198.0,5778058.0,5818303.0,5858520.0,5902015.0,5955758.0,6009971.0,6052458.0,6085118.0,6105521.0,6112322.0,6115482.0,6125446.0,6147147.0,6179135.0,6230295.0,6293336.0,6350231.0,6402513.0,6442152.0,6476727.0,6517761.0
Switzerland,3502255.0,3571040.0,3657197.0,3735926.0,3794278.0,3827546.0,3856051.0,3897228.0,3945064.0,3990159.0,4009900.0,4019064.0,4051010.0,4087200.0,4115690.0,4119947.0,4104998.0,4104340.0,4122417.0,4153624.0,4197185.0,4250033.0,4304232.0,4348689.0,4385670.0,4419161.0,4449653.0,4482133.0,4515453.0,4548888.0,4589545.0,4640714.0,4682667.0,4712180.0,4739178.0,4762122.0,4774804.0,4779629.0,4789788.0,4809903.0,4835920.0,4877527.0,4930436.0,4977367.0,5020418.0,5060219.0,5097421.0,5146837.0,5215088.0,5277274.0,5324519.0,5373298.0,5418212.0,5467989.0,5521551.0,5571771.0,5618817.0,5653337.0,5674165.0,5694350.0,5719712.0,5741547.0,5756831.0
Syrian Arab Republic,2302092.0,2358591.0,2417964.0,2486674.0,2559596.0,2633038.0,2710120.0,2790628.0,2875048.0,2963827.0,3056679.0,3156962.0,3264610.0,3373963.0,3487099.0,3606032.0,3728541.0,3854274.0,3985064.0,4122143.0,4265907.0,4418706.0,4580156.0,4756401.0,4949392.0,5152150.0,5362313.0,5578963.0,5802584.0,6033683.0,6272941.0,6521334.0,6780035.0,7047800.0,7319525.0,7597285.0,7881646.0,8169799.0,8464904.0,8768208.0,9080483.0,9402676.0,9732883.0,10066942.0,10413595.0,10772820.0,11423473.0,12419476.0,12951256.0,13117578.0,13437137.0,13666640.0,13463882.0,12436169.0,11199594.0,10520066.0,10438868.0,10611018.0,11082876.0,11920137.0,12667075.0,13296464.0,14139080.0
Tajikistan,1181495.0,1194312.0,1210652.0,1231253.0,1257125.0,1288208.0,1322504.0,1361390.0,1405028.0,1452398.0,1501803.0,1553349.0,1608963.0,1669264.0,1733784.0,1802294.0,1874092.0,1948174.0,2022702.0,2094036.0,2161590.0,2228439.0,2296425.0,2365765.0,2436143.0,2507495.0,2580211.0,2654635.0,2729407.0,2807068.0,2872694.0,2928112.0,2956639.0,2958138.0,2983733.0,3034372.0,3098234.0,3162327.0,3222270.0,3287865.0,3380066.0,3497760.0,3618722.0,3740447.0,3861843.0,3983968.0,4104913.0,4222400.0,4337455.0,4454351.0,4573993.0,4690482.0,4803299.0,4917936.0,5032682.0,5148759.0,5268231.0,5388367.0,5508502.0,5629903.0,5751634.0,5875788.0,5997363.0
Tanzania,5233949.0,5389879.0,5551923.0,5711665.0,5867986.0,6025619.0,6189147.0,6359901.0,6553948.0,6772296.0,7000178.0,7237913.0,7492173.0,7756201.0,8022849.0,8298085.0,8582889.0,8875364.0,9163754.0,9436623.0,9693561.0,9951010.0,10223141.0,10541315.0,10879239.0,11246584.0,11653859.0,12084494.0,12500280.0,12884996.0,13286880.0,13692935.0,14104949.0,14613975.0,15241885.0,15801304.0,16185160.0,16589103.0,17075598.0,17574658.0,18111015.0,18633992.0,19142473.0,19662048.0,20193702.0,20735332.0,21288510.0,21855542.0,22415138.0,22929573.0,23479945.0,24131737.0,24841137.0,25611960.0,26440771.0,27366367.0,28384723.0,29438314.0,30500299.0,31572788.0,32700277.0,33876659.0,35066910.0
Thailand,14080350.0,14419964.0,14781887.0,15161310.0,15571868.0,16024190.0,16504673.0,17009532.0,17543367.0,18108673.0,18714734.0,19354251.0,20027211.0,20740571.0,21481092.0,22242305.0,23017249.0,23830793.0,24690336.0,25572553.0,26487818.0,27426774.0,28382329.0,29369716.0,30376107.0,31385699.0,32388657.0,33384295.0,34373851.0,35327179.0,36308258.0,37266211.0,38154431.0,39014460.0,39820135.0,40570754.0,41287791.0,42010612.0,42715515.0,43388020.0,44047866.0,44691690.0,45296290.0,45852143.0,46349609.0,46804096.0,47265656.0,47745735.0,48211018.0,48646304.0,49062663.0,49465394.0,49823306.0,50092164.0,50262166.0,50354504.0,50413114.0,50431858.0,50371379.0,50247486.0,50092759.0,49897410.0,49663033.0
Timor-Leste,268253.0,274310.0,280536.0,286480.0,292473.0,297533.0,301341.0,305349.0,309585.0,314094.0,318917.0,324064.0,329561.0,335276.0,340158.0,344353.0,349108.0,354465.0,360070.0,365848.0,372198.0,377381.0,381350.0,385963.0,391087.0,396515.0,401853.0,406766.0,411082.0,416072.0,422645.0,428378.0,432568.0,436632.0,440814.0,445308.0,450207.0,455531.0,461229.0,466848.0,472706.0,479712.0,487449.0,495270.0,504595.0,517027.0,531137.0,545263.0,559238.0,572739.0,585910.0,599938.0,615479.0,632515.0,650974.0,668845.0,685971.0,703903.0,722622.0,742135.0,762874.0,784911.0,805871.0
Togo,870744.0,884680.0,899343.0,914969.0,933387.0,957721.0,989615.0,1027955.0,1069701.0,1111070.0,1149363.0,1183524.0,1214018.0,1242429.0,1270123.0,1297604.0,1325230.0,1353468.0,1383084.0,1415820.0,1453741.0,1497813.0,1547425.0,1600553.0,1655613.0,1710869.0,1766218.0,1823804.0,1883901.0,1946094.0,2010518.0,2077144.0,2145859.0,2140304.0,2157291.0,2265354.0,2363767.0,2454661.0,2541940.0,2630687.0,2717963.0,2801334.0,2882108.0,2964523.0,3050559.0,3137573.0,3236512.0,3341264.0,3444356.0,3546203.0,3642640.0,3740661.0,3840352.0,3942919.0,4049753.0,4160508.0,4274720.0,4392678.0,4513947.0,4637815.0,4765331.0,4897786.0,5035345.0
Tonga,34054.0,34976.0,35897.0,36835.0,37830.0,38863.0,39905.0,40777.0,41456.0,42132.0,42857.0,43635.0,44480.0,45393.0,46371.0,47386.0,48399.0,49275.0,49957.0,50532.0,51030.0,51469.0,51880.0,52267.0,52604.0,52858.0,53017.0,53390.0,53948.0,54358.0,54616.0,54768.0,54859.0,54929.0,55024.0,55129.0,55264.0,55751.0,56513.0,57199.0,57786.0,58255.0,58598.0,58838.0,59030.0,59219.0,59432.0,59755.0,60160.0,60530.0,60869.0,61083.0,61085.0,60972.0,60841.0,60753.0,60772.0,60871.0,61027.0,61255.0,61831.0,62739.0,63611.0
Trinidad and Tobago,452177.0,461359.0,469461.0,477479.0,485616.0,494002.0,502414.0,510825.0,519545.0,529172.0,541064.0,554583.0,567988.0,581596.0,596047.0,611344.0,627112.0,643105.0,658803.0,673297.0,685679.0,695610.0,703560.0,710320.0,716398.0,723642.0,732720.0,742551.0,752758.0,762947.0,773269.0,784314.0,796332.0,809379.0,823470.0,838431.0,854184.0,870304.0,886346.0,901986.0,917746.0,933880.0,949515.0,963720.0,976198.0,987046.0,996295.0,1004275.0,1010915.0,1016592.0,1021608.0,1026001.0,1029968.0,1033338.0,1036148.0,1038456.0,1040418.0,1042695.0,1060133.0,1067469.0,1059682.0,1061862.0,1063135.0
Tunisia,2232140.0,2247010.0,2261442.0,2274919.0,2289993.0,2312103.0,2344806.0,2389760.0,2447562.0,2514764.0,2587752.0,2667229.0,2752282.0,2841513.0,2934506.0,3031228.0,3131033.0,3232978.0,3337240.0,3444159.0,3554643.0,3668770.0,3785141.0,3904673.0,4031160.0,4161143.0,4290707.0,4423068.0,4560601.0,4704096.0,4853331.0,5008078.0,5166159.0,5323928.0,5479680.0,5629297.0,5774818.0,5921729.0,6069643.0,6219797.0,6372054.0,6525049.0,6675843.0,6820055.0,6953301.0,7072630.0,7182298.0,7286826.0,7385463.0,7477206.0,7561113.0,7658329.0,7744389.0,7799943.0,7847876.0,7888710.0,7927145.0,7963949.0,8001144.0,8040015.0,8084072.0,8128325.0,8172214.0
Turkiye,14775651.0,15116164.0,15473894.0,15859338.0,16261044.0,16675513.0,17034144.0,17322584.0,17675821.0,18131954.0,18625561.0,19137927.0,19659145.0,20166963.0,20674646.0,21217161.0,21791304.0,22384559.0,23010053.0,23660308.0,24317637.0,24962758.0,25657364.0,26546178.0,27451559.0,28252059.0,29056719.0,29862856.0,30682157.0,31511927.0,32345627.0,33189781.0,34035291.0,34892770.0,35772206.0,36631892.0,37469947.0,38292969.0,39101681.0,39906002.0,40717943.0,41549815.0,42367864.0,43203498.0,44078915.0,44930735.0,45739738.0,46511466.0,47271400.0,48093154.0,48978008.0,49875717.0,50863475.0,51970709.0,53217777.0,54402191.0,55449368.0,56241247.0,56599992.0,56890164.0,57301985.0,57766590.0,58144426.0
Turkmenistan,891194.0,903222.0,916568.0,931852.0,951340.0,975083.0,1000352.0,1027048.0,1055771.0,1086908.0,1120762.0,1157545.0,1197440.0,1240285.0,1285434.0,1332131.0,1379614.0,1427308.0,1475345.0,1523835.0,1572461.0,1621207.0,1670312.0,1719737.0,1769513.0,1819864.0,1870608.0,1921528.0,1973062.0,2025102.0,2079457.0,2138244.0,2200175.0,2263428.0,2326734.0,2388633.0,2439680.0,2486817.0,2544932.0,2610675.0,2681312.0,2755984.0,2833021.0,2907648.0,2984262.0,3065270.0,3145242.0,3226126.0,3308845.0,3390860.0,3469169.0,3542053.0,3609162.0,3670874.0,3727686.0,3780403.0,3829045.0,3873945.0,3916904.0,3959231.0,4003502.0,4050483.0,4098501.0
Turks and Caicos Islands,2764.0,2783.0,2797.0,2808.0,2818.0,2815.0,2801.0,2785.0,2763.0,2731.0,2704.0,2762.0,2891.0,3017.0,3137.0,3259.0,3397.0,3540.0,3689.0,3848.0,4069.0,4377.0,4728.0,5090.0,5458.0,5831.0,6193.0,6542.0,6890.0,7242.0,7632.0,8094.0,8598.0,9115.0,9638.0,10158.0,10681.0,11196.0,11716.0,12253.0,12804.0,13416.0,14187.0,15067.0,15937.0,16804.0,17654.0,18475.0,19293.0,20137.0,21005.0,21897.0,22977.0,24251.0,25407.0,26658.0,27995.0,29197.0,30403.0,31564.0,32415.0,32981.0,33355.0
Tuvalu,2938.0,2875.0,2820.0,2779.0,2786.0,2830.0,2874.0,2917.0,2958.0,3002.0,3054.0,3112.0,3163.0,3213.0,3340.0,3540.0,3758.0,3996.0,4253.0,4471.0,4622.0,4740.0,4840.0,4924.0,4990.0,5053.0,5117.0,5174.0,5228.0,5271.0,5305.0,5339.0,5343.0,5340.0,5354.0,5371.0,5402.0,5447.0,5491.0,5533.0,5568.0,5594.0,5608.0,5669.0,5785.0,5901.0,6022.0,6153.0,6286.0,6424.0,6555.0,6676.0,6783.0,6834.0,6842.0,6841.0,6838.0,6822.0,6827.0,6863.0,6907.0,6963.0,6999.0
Uganda,3912121.0,4001548.0,4102411.0,4218209.0,4350447.0,4491516.0,4635255.0,4783574.0,4936893.0,5090000.0,5237442.0,5371949.0,5479618.0,5577551.0,5694544.0,5826552.0,5965945.0,6114041.0,6270867.0,6407542.0,6516128.0,6635798.0,6785295.0,6958407.0,7159317.0,7372159.0,7590611.0,7829003.0,8077370.0,8332920.0,8591978.0,8862614.0,9156503.0,9460085.0,9751861.0,9939696.0,10136090.0,10384879.0,10662642.0,11010700.0,11358715.0,11709727.0,12095458.0,12506810.0,12900323.0,13301770.0,13727841.0,14183282.0,14665945.0,15168862.0,15692449.0,16232610.0,16789396.0,17366716.0,18003206.0,18717893.0,19556754.0,20492668.0,21429190.0,22399621.0,23385723.0,24362660.0,25290128.0
Ukraine,28283804.0,28450898.0,28722973.0,29026660.0,29404999.0,29741504.0,30048685.0,30379481.0,30654993.0,30928789.0,31203177.0,31475932.0,31762298.0,32041731.0,32304083.0,32545766.0,32747217.0,32889240.0,33024888.0,33154928.0,33300777.0,33543812.0,33770876.0,33935195.0,34028062.0,34127573.0,34235733.0,34328718.0,34423370.0,34497326.0,34482012.0,34474316.0,34498511.0,34439191.0,34233743.0,33987784.0,33774074.0,33641198.0,33647090.0,33716223.0,33683917.0,33555352.0,33347745.0,33086982.0,32846515.0,32644127.0,32472541.0,32357186.0,32313820.0,32283052.0,32265881.0,32199212.0,32051820.0,31854621.0,31502317.0,31196607.0,30889340.0,30583925.0,30310243.0,30039824.0,29781504.0,29506775.0,24990962.0
United Arab Emirates,78903.0,84562.0,90358.0,96207.0,102053.0,107876.0,113653.0,119349.0,134749.0,163693.0,197544.0,233316.0,270406.0,308409.0,346893.0,385366.0,438571.0,507921.0,579348.0,652000.0,724625.0,778863.0,816471.0,856110.0,896934.0,938948.0,994188.0,1065848.0,1144560.0,1228639.0,1316521.0,1406815.0,1498352.0,1590416.0,1682911.0,1776926.0,1892118.0,2034621.0,2189576.0,2352561.0,2519637.0,2687280.0,2852993.0,3016135.0,3177457.0,3434333.0,3998830.0,4901766.0,5940565.0,6872266.0,7301044.0,7347025.0,7400710.0,7460078.0,7521502.0,7580093.0,7631041.0,7671386.0,7700679.0,7720914.0,7746067.0,7782300.0,7830368.0
United Kingdom,34016266.0,34243002.0,34556057.0,34811820.0,34943932.0,35005008.0,35015160.0,35014507.0,35012069.0,35005217.0,34993908.0,35003979.0,35038760.0,35087109.0,35135244.0,35206853.0,35328740.0,35482007.0,35654216.0,35855496.0,36065048.0,36259976.0,36469549.0,36721189.0,36946981.0,37083251.0,37177914.0,37249244.0,37291007.0,37330075.0,37357165.0,37365340.0,37360523.0,37377462.0,37449814.0,37564330.0,37687892.0,37814737.0,37976019.0,38179615.0,38411614.0,38661576.0,38933315.0,39224731.0,39543896.0,39917314.0,40315048.0,40682733.0,40985517.0,41224543.0,41444114.0,41607173.0,41663167.0,41710813.0,41827620.0,41987013.0,42139473.0,42264767.0,42381437.0,42504702.0,42589297.0,42509883.0,42435360.0
United States,108320395.0,109806029.0,111694584.0,113495962.0,115018817.0,116320150.0,118265318.0,120475148.0,122441662.0,124596742.0,126953729.0,129521198.0,132006670.0,134420257.0,136755049.0,139177308.0,141515889.0,143829512.0,146177580.0,148535061.0,150533903.0,152345271.0,153984654.0,155628063.0,157122255.0,158592615.0,160182740.0,161562819.0,162567856.0,163597119.0,165147772.0,166940233.0,168814806.0,170803325.0,172755766.0,174821805.0,177070760.0,179510803.0,181922559.0,184384947.0,186952253.0,189269845.0,191479586.0,193588057.0,195827384.0,198081570.0,200387285.0,202508658.0,204331171.0,205957039.0,207573780.0,208717283.0,209586568.0,210407309.0,211539193.0,212890784.0,213723220.0,214183259.0,214704199.0,214965169.0,216361818.0,216079726.0,216345090.0
Upper middle income,677245973.0,681824536.0,691351347.0,703488985.0,716092563.0,731448013.0,749233879.0,768587048.0,788842274.0,809533302.0,831686629.0,854143747.0,876807847.0,899193915.0,918596024.0,936264757.0,953786124.0,975376931.0,1004609708.0,1034932943.0,1063226316.0,1091196218.0,1118660497.0,1147655535.0,1178164332.0,1208436523.0,1238426944.0,1267216435.0,1295102222.0,1320861601.0,1344344720.0,1366243397.0,1387677901.0,1408425892.0,1430366251.0,1453300195.0,1477637151.0,1503949363.0,1529678356.0,1554096097.0,1578688694.0,1603947674.0,1630443304.0,1656391744.0,1681585872.0,1707264225.0,1729843959.0,1748503854.0,1766450792.0,1783428449.0,1798960374.0,1813554608.0,1827440884.0,1840171765.0,1851294493.0,1860981998.0,1869141919.0,1875297460.0,1880362862.0,1885485164.0,1889894690.0,1894168537.0,1898220049.0
Uruguay,1625074.0,1643407.0,1660901.0,1677138.0,1691941.0,1706073.0,1719762.0,1732791.0,1744979.0,1755886.0,1765506.0,1774824.0,1784327.0,1793681.0,1802456.0,1810699.0,1818321.0,1825173.0,1831800.0,1838677.0,1845963.0,1853898.0,1862964.0,1873246.0,1883949.0,1894127.0,1904510.0,1916212.0,1928895.0,1942542.0,1957360.0,1972425.0,1986249.0,1998487.0,2009324.0,2018186.0,2026313.0,2034851.0,2043319.0,2051691.0,2058876.0,2063628.0,2065885.0,2068169.0,2072744.0,2077399.0,2082780.0,2090934.0,2100672.0,2111704.0,2123833.0,2136176.0,2148186.0,2159741.0,2171113.0,2181877.0,2191693.0,2201142.0,2209721.0,2216931.0,2224277.0,2230659.0,2235847.0
Uzbekistan,4502099.0,4557874.0,4630712.0,4717192.0,4822468.0,4965116.0,5140252.0,5328462.0,5533032.0,5749110.0,5964311.0,6179071.0,6407075.0,6654463.0,6921530.0,7209388.0,7515298.0,7834835.0,8153804.0,8453130.0,8733524.0,9007010.0,9280369.0,9553290.0,9827235.0,10107338.0,10396435.0,10695508.0,11002610.0,11294855.0,11517098.0,11752813.0,12024309.0,12298383.0,12554549.0,12814639.0,13112303.0,13439554.0,13769486.0,14062398.0,14427841.0,14804554.0,15192282.0,15577757.0,15969208.0,16378868.0,16813891.0,17276185.0,17750344.0,18223588.0,18904261.0,19562790.0,19964687.0,20340678.0,20694425.0,21015278.0,21308256.0,21583420.0,21843170.0,22105578.0,22374882.0,22676383.0,23047260.0
Vanuatu,33223.0,34112.0,35037.0,36036.0,37097.0,38194.0,39342.0,40550.0,41837.0,43224.0,44713.0,46295.0,47971.0,49737.0,51583.0,53512.0,55508.0,57561.0,59356.0,60237.0,61103.0,62595.0,64120.0,65678.0,67266.0,68893.0,70562.0,72278.0,74063.0,75904.0,77784.0,79723.0,81714.0,83766.0,85909.0,88161.0,90551.0,93104.0,95809.0,98716.0,101973.0,105545.0,109264.0,113084.0,116967.0,120907.0,124916.0,128975.0,133062.0,137112.0,140740.0,143922.0,147047.0,150184.0,153342.0,156571.0,160106.0,163930.0,167843.0,171882.0,176193.0,180827.0,185815.0
"Venezuela, RB",4148274.0,4288006.0,4432401.0,4581053.0,4736990.0,4901446.0,5074618.0,5258351.0,5452366.0,5655887.0,5869147.0,6092631.0,6326568.0,6570702.0,6822133.0,7077928.0,7338634.0,7605270.0,7877262.0,8154087.0,8435172.0,8720927.0,9011342.0,9305914.0,9604160.0,9905164.0,10209054.0,10516318.0,10828153.0,11145308.0,11468146.0,11797950.0,12134446.0,12476763.0,12824358.0,13176461.0,13531680.0,13889286.0,14249042.0,14610086.0,14973186.0,15339122.0,15710941.0,16085167.0,16455725.0,16820471.0,17174375.0,17515566.0,17841998.0,18153993.0,18456450.0,18752029.0,19042145.0,19328401.0,19606795.0,19870568.0,20028989.0,19854390.0,19204694.0,18476193.0,18097538.0,17904416.0,18061363.0
